,season,team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,birth_date,height,weight,college,player_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,age
8545,2024,HOU,DB,SS,29.0,ACT,M.J. Stewart,Marvin,Stewart,1995-09-16,71.0,205,North Carolina,00-0034355,3116679,3d405d21-bfdd-4495-afe3-9e96d1972ee2,31023,12836,49397,StewM.00,19893,5055,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yfoehyg8mpola5uy6bav",,3,REG,A01,M.J.,STE793185,46122,32005354-4579-3185-bafc-4068f0954905,2018,2018.0,TB,53.0,29.018
8546,2024,HOU,DB,SS,29.0,ACT,M.J. Stewart,Marvin,Stewart,1995-09-16,71.0,205,North Carolina,00-0034355,3116679,3d405d21-bfdd-4495-afe3-9e96d1972ee2,31023,12836,49397,StewM.00,19893,5055,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yfoehyg8mpola5uy6bav",SAFETY,13,REG,A01,M.J.,STE793185,46122,32005354-4579-3185-bafc-4068f0954905,2018,2018.0,TB,53.0,29.21
8547,2024,HOU,DB,SS,29.0,ACT,M.J. Stewart,Marvin,Stewart,1995-09-16,71.0,205,North Carolina,00-0034355,3116679,3d405d21-bfdd-4495-afe3-9e96d1972ee2,31023,12836,49397,StewM.00,19893,5055,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yfoehyg8mpola5uy6bav",,20,DIV,A01,M.J.,STE793185,46122,32005354-4579-3185-bafc-4068f0954905,2018,2018.0,TB,53.0,29.342
8548,2024,HOU,DB,SS,29.0,ACT,M.J. Stewart,Marvin,Stewart,1995-09-16,71.0,205,North Carolina,00-0034355,3116679,3d405d21-bfdd-4495-afe3-9e96d1972ee2,31023,12836,49397,StewM.00,19893,5055,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yfoehyg8mpola5uy6bav",,10,REG,A01,M.J.,STE793185,46122,32005354-4579-3185-bafc-4068f0954905,2018,2018.0,TB,53.0,29.153
8549,2024,HOU,DB,SS,29.0,ACT,M.J. Stewart,Marvin,Stewart,1995-09-16,71.0,205,North Carolina,00-0034355,3116679,3d405d21-bfdd-4495-afe3-9e96d1972ee2,31023,12836,49397,StewM.00,19893,5055,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yfoehyg8mpola5uy6bav",SAFETY,19,WC,A01,M.J.,STE793185,46122,32005354-4579-3185-bafc-4068f0954905,2018,2018.0,TB,53.0,29.322
8550,2024,HOU,DB,SS,29.0,ACT,M.J. Stewart,Marvin,Stewart,1995-09-16,71.0,205,North Carolina,00-0034355,3116679,3d405d21-bfdd-4495-afe3-9e96d1972ee2,31023,12836,49397,StewM.00,19893,5055,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yfoehyg8mpola5uy6bav",SLOT_CB,17,REG,A01,M.J.,STE793185,46122,32005354-4579-3185-bafc-4068f0954905,2018,2018.0,TB,53.0,29.276
8551,2024,HOU,DB,SS,29.0,ACT,M.J. Stewart,Marvin,Stewart,1995-09-16,71.0,205,North Carolina,00-0034355,3116679,3d405d21-bfdd-4495-afe3-9e96d1972ee2,31023,12836,49397,StewM.00,19893,5055,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yfoehyg8mpola5uy6bav",,9,REG,A01,M.J.,STE793185,46122,32005354-4579-3185-bafc-4068f0954905,2018,2018.0,TB,53.0,29.125
8552,2024,HOU,DB,SS,29.0,ACT,M.J. Stewart,Marvin,Stewart,1995-09-16,71.0,205,North Carolina,00-0034355,3116679,3d405d21-bfdd-4495-afe3-9e96d1972ee2,31023,12836,49397,StewM.00,19893,5055,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yfoehyg8mpola5uy6bav",SAFETY,18,REG,A01,M.J.,STE793185,46122,32005354-4579-3185-bafc-4068f0954905,2018,2018.0,TB,53.0,29.306
8553,2024,HOU,DB,SS,29.0,ACT,M.J. Stewart,Marvin,Stewart,1995-09-16,71.0,205,North Carolina,00-0034355,3116679,3d405d21-bfdd-4495-afe3-9e96d1972ee2,31023,12836,49397,StewM.00,19893,5055,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yfoehyg8mpola5uy6bav",SAFETY,16,REG,A01,M.J.,STE793185,46122,32005354-4579-3185-bafc-4068f0954905,2018,2018.0,TB,53.0,29.265
8554,2024,HOU,DB,SS,29.0,INA,M.J. Stewart,Marvin,Stewart,1995-09-16,71.0,205,North Carolina,00-0034355,3116679,3d405d21-bfdd-4495-afe3-9e96d1972ee2,31023,12836,49397,StewM.00,19893,5055,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yfoehyg8mpola5uy6bav",,2,REG,A01,M.J.,STE793185,46122,32005354-4579-3185-bafc-4068f0954905,2018,2018.0,TB,53.0,28.999
8555,2024,HOU,DB,SS,29.0,ACT,M.J. Stewart,Marvin,Stewart,1995-09-16,71.0,205,North Carolina,00-0034355,3116679,3d405d21-bfdd-4495-afe3-9e96d1972ee2,31023,12836,49397,StewM.00,19893,5055,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yfoehyg8mpola5uy6bav",SAFETY,6,REG,A01,M.J.,STE793185,46122,32005354-4579-3185-bafc-4068f0954905,2018,2018.0,TB,53.0,29.076
8556,2024,HOU,DB,SS,29.0,ACT,M.J. Stewart,Marvin,Stewart,1995-09-16,71.0,205,North Carolina,00-0034355,3116679,3d405d21-bfdd-4495-afe3-9e96d1972ee2,31023,12836,49397,StewM.00,19893,5055,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yfoehyg8mpola5uy6bav",SAFETY,8,REG,A01,M.J.,STE793185,46122,32005354-4579-3185-bafc-4068f0954905,2018,2018.0,TB,53.0,29.114
8557,2024,HOU,DB,SS,29.0,ACT,M.J. Stewart,Marvin,Stewart,1995-09-16,71.0,205,North Carolina,00-0034355,3116679,3d405d21-bfdd-4495-afe3-9e96d1972ee2,31023,12836,49397,StewM.00,19893,5055,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yfoehyg8mpola5uy6bav",,7,REG,A01,M.J.,STE793185,46122,32005354-4579-3185-bafc-4068f0954905,2018,2018.0,TB,53.0,29.095
8558,2024,HOU,DB,SS,29.0,ACT,M.J. Stewart,Marvin,Stewart,1995-09-16,71.0,205,North Carolina,00-0034355,3116679,3d405d21-bfdd-4495-afe3-9e96d1972ee2,31023,12836,49397,StewM.00,19893,5055,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yfoehyg8mpola5uy6bav",,15,REG,A01,M.J.,STE793185,46122,32005354-4579-3185-bafc-4068f0954905,2018,2018.0,TB,53.0,29.248
8559,2024,HOU,DB,SS,29.0,ACT,M.J. Stewart,Marvin,Stewart,1995-09-16,71.0,205,North Carolina,00-0034355,3116679,3d405d21-bfdd-4495-afe3-9e96d1972ee2,31023,12836,49397,StewM.00,19893,5055,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yfoehyg8mpola5uy6bav",,5,REG,A01,M.J.,STE793185,46122,32005354-4579-3185-bafc-4068f0954905,2018,2018.0,TB,53.0,29.057
8857,2024,HOU,TE,TE,86.0,ACT,Dalton Schultz,Dalton,Schultz,1996-07-11,77.0,242,Stanford,00-0034383,3117256,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,31107,12514,47304,SchuDa00,19920,5001,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ooatvpu1knzypdmjljo9",TE,11,REG,A01,Dalton,SCH647271,46206,32005343-4864-7271-8c9c-893e6cc8875d,2018,2018.0,DAL,137.0,28.356
8858,2024,HOU,TE,TE,86.0,ACT,Dalton Schultz,Dalton,Schultz,1996-07-11,77.0,242,Stanford,00-0034383,3117256,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,31107,12514,47304,SchuDa00,19920,5001,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ooatvpu1knzypdmjljo9",TE,5,REG,A01,Dalton,SCH647271,46206,32005343-4864-7271-8c9c-893e6cc8875d,2018,2018.0,DAL,137.0,28.238
8859,2024,HOU,TE,TE,86.0,ACT,Dalton Schultz,Dalton,Schultz,1996-07-11,77.0,242,Stanford,00-0034383,3117256,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,31107,12514,47304,SchuDa00,19920,5001,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ooatvpu1knzypdmjljo9",TE,6,REG,A01,Dalton,SCH647271,46206,32005343-4864-7271-8c9c-893e6cc8875d,2018,2018.0,DAL,137.0,28.257
8860,2024,HOU,TE,TE,86.0,ACT,Dalton Schultz,Dalton,Schultz,1996-07-11,77.0,242,Stanford,00-0034383,3117256,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,31107,12514,47304,SchuDa00,19920,5001,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ooatvpu1knzypdmjljo9",TE,4,REG,A01,Dalton,SCH647271,46206,32005343-4864-7271-8c9c-893e6cc8875d,2018,2018.0,DAL,137.0,28.219
8861,2024,HOU,TE,TE,86.0,ACT,Dalton Schultz,Dalton,Schultz,1996-07-11,77.0,242,Stanford,00-0034383,3117256,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,31107,12514,47304,SchuDa00,19920,5001,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ooatvpu1knzypdmjljo9",TE,20,DIV,A01,Dalton,SCH647271,46206,32005343-4864-7271-8c9c-893e6cc8875d,2018,2018.0,DAL,137.0,28.523
8862,2024,HOU,TE,TE,86.0,ACT,Dalton Schultz,Dalton,Schultz,1996-07-11,77.0,242,Stanford,00-0034383,3117256,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,31107,12514,47304,SchuDa00,19920,5001,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ooatvpu1knzypdmjljo9",TE,16,REG,A01,Dalton,SCH647271,46206,32005343-4864-7271-8c9c-893e6cc8875d,2018,2018.0,DAL,137.0,28.446
8863,2024,HOU,TE,TE,86.0,ACT,Dalton Schultz,Dalton,Schultz,1996-07-11,77.0,242,Stanford,00-0034383,3117256,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,31107,12514,47304,SchuDa00,19920,5001,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ooatvpu1knzypdmjljo9",TE,19,WC,A01,Dalton,SCH647271,46206,32005343-4864-7271-8c9c-893e6cc8875d,2018,2018.0,DAL,137.0,28.504
8864,2024,HOU,TE,TE,86.0,ACT,Dalton Schultz,Dalton,Schultz,1996-07-11,77.0,242,Stanford,00-0034383,3117256,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,31107,12514,47304,SchuDa00,19920,5001,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ooatvpu1knzypdmjljo9",TE,15,REG,A01,Dalton,SCH647271,46206,32005343-4864-7271-8c9c-893e6cc8875d,2018,2018.0,DAL,137.0,28.43
8865,2024,HOU,TE,TE,86.0,ACT,Dalton Schultz,Dalton,Schultz,1996-07-11,77.0,242,Stanford,00-0034383,3117256,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,31107,12514,47304,SchuDa00,19920,5001,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ooatvpu1knzypdmjljo9",TE,17,REG,A01,Dalton,SCH647271,46206,32005343-4864-7271-8c9c-893e6cc8875d,2018,2018.0,DAL,137.0,28.457
8866,2024,HOU,TE,TE,86.0,ACT,Dalton Schultz,Dalton,Schultz,1996-07-11,77.0,242,Stanford,00-0034383,3117256,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,31107,12514,47304,SchuDa00,19920,5001,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ooatvpu1knzypdmjljo9",TE,13,REG,A01,Dalton,SCH647271,46206,32005343-4864-7271-8c9c-893e6cc8875d,2018,2018.0,DAL,137.0,28.392
8867,2024,HOU,TE,TE,86.0,ACT,Dalton Schultz,Dalton,Schultz,1996-07-11,77.0,242,Stanford,00-0034383,3117256,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,31107,12514,47304,SchuDa00,19920,5001,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ooatvpu1knzypdmjljo9",TE,9,REG,A01,Dalton,SCH647271,46206,32005343-4864-7271-8c9c-893e6cc8875d,2018,2018.0,DAL,137.0,28.307
8868,2024,HOU,TE,TE,86.0,ACT,Dalton Schultz,Dalton,Schultz,1996-07-11,77.0,242,Stanford,00-0034383,3117256,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,31107,12514,47304,SchuDa00,19920,5001,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ooatvpu1knzypdmjljo9",TE,12,REG,A01,Dalton,SCH647271,46206,32005343-4864-7271-8c9c-893e6cc8875d,2018,2018.0,DAL,137.0,28.372
8869,2024,HOU,TE,TE,86.0,ACT,Dalton Schultz,Dalton,Schultz,1996-07-11,77.0,242,Stanford,00-0034383,3117256,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,31107,12514,47304,SchuDa00,19920,5001,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ooatvpu1knzypdmjljo9",TE,2,REG,A01,Dalton,SCH647271,46206,32005343-4864-7271-8c9c-893e6cc8875d,2018,2018.0,DAL,137.0,28.181
8870,2024,HOU,TE,TE,86.0,ACT,Dalton Schultz,Dalton,Schultz,1996-07-11,77.0,242,Stanford,00-0034383,3117256,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,31107,12514,47304,SchuDa00,19920,5001,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ooatvpu1knzypdmjljo9",TE,18,REG,A01,Dalton,SCH647271,46206,32005343-4864-7271-8c9c-893e6cc8875d,2018,2018.0,DAL,137.0,28.487
8871,2024,HOU,TE,TE,86.0,ACT,Dalton Schultz,Dalton,Schultz,1996-07-11,77.0,242,Stanford,00-0034383,3117256,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,31107,12514,47304,SchuDa00,19920,5001,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ooatvpu1knzypdmjljo9",TE,1,REG,A01,Dalton,SCH647271,46206,32005343-4864-7271-8c9c-893e6cc8875d,2018,2018.0,DAL,137.0,28.162
8872,2024,HOU,TE,TE,86.0,ACT,Dalton Schultz,Dalton,Schultz,1996-07-11,77.0,242,Stanford,00-0034383,3117256,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,31107,12514,47304,SchuDa00,19920,5001,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ooatvpu1knzypdmjljo9",TE,8,REG,A01,Dalton,SCH647271,46206,32005343-4864-7271-8c9c-893e6cc8875d,2018,2018.0,DAL,137.0,28.296
8873,2024,HOU,TE,TE,86.0,ACT,Dalton Schultz,Dalton,Schultz,1996-07-11,77.0,242,Stanford,00-0034383,3117256,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,31107,12514,47304,SchuDa00,19920,5001,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ooatvpu1knzypdmjljo9",TE,10,REG,A01,Dalton,SCH647271,46206,32005343-4864-7271-8c9c-893e6cc8875d,2018,2018.0,DAL,137.0,28.334
8874,2024,HOU,TE,TE,86.0,ACT,Dalton Schultz,Dalton,Schultz,1996-07-11,77.0,242,Stanford,00-0034383,3117256,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,31107,12514,47304,SchuDa00,19920,5001,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ooatvpu1knzypdmjljo9",TE,3,REG,A01,Dalton,SCH647271,46206,32005343-4864-7271-8c9c-893e6cc8875d,2018,2018.0,DAL,137.0,28.2
8875,2024,HOU,TE,TE,86.0,ACT,Dalton Schultz,Dalton,Schultz,1996-07-11,77.0,242,Stanford,00-0034383,3117256,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,31107,12514,47304,SchuDa00,19920,5001,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ooatvpu1knzypdmjljo9",TE,7,REG,A01,Dalton,SCH647271,46206,32005343-4864-7271-8c9c-893e6cc8875d,2018,2018.0,DAL,137.0,28.277
8976,2024,HOU,OL,C,54.0,DEV,Scott Quessenberry,Scott,Quessenberry,1995-03-23,75.0,310,UCLA,00-0034392,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqaqqvrkslfwsd9jpe9d",,7,REG,P07,Scott,QUE604734,46224,32005155-4560-4734-c237-1b908b524f27,2018,2018.0,LAC,155.0,29.58
8977,2024,HOU,OL,C,54.0,DEV,Scott Quessenberry,Scott,Quessenberry,1995-03-23,75.0,310,UCLA,00-0034392,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pldrtiauybavyankbeus",,4,REG,P07,Scott,QUE604734,46224,32005155-4560-4734-c237-1b908b524f27,2018,2018.0,LAC,155.0,29.522
8978,2024,HOU,OL,C,54.0,DEV,Scott Quessenberry,Scott,Quessenberry,1995-03-23,75.0,310,UCLA,00-0034392,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqaqqvrkslfwsd9jpe9d",,13,REG,P07,Scott,QUE604734,46224,32005155-4560-4734-c237-1b908b524f27,2018,2018.0,LAC,155.0,29.695
8979,2024,HOU,OL,C,54.0,DEV,Scott Quessenberry,Scott,Quessenberry,1995-03-23,75.0,310,UCLA,00-0034392,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqaqqvrkslfwsd9jpe9d",,8,REG,P07,Scott,QUE604734,46224,32005155-4560-4734-c237-1b908b524f27,2018,2018.0,LAC,155.0,29.599
8980,2024,HOU,OL,C,54.0,DEV,Scott Quessenberry,Scott,Quessenberry,1995-03-23,75.0,310,UCLA,00-0034392,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqaqqvrkslfwsd9jpe9d",,17,REG,P07,Scott,QUE604734,46224,32005155-4560-4734-c237-1b908b524f27,2018,2018.0,LAC,155.0,29.76
8981,2024,HOU,OL,C,54.0,DEV,Scott Quessenberry,Scott,Quessenberry,1995-03-23,75.0,310,UCLA,00-0034392,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqaqqvrkslfwsd9jpe9d",,12,REG,P07,Scott,QUE604734,46224,32005155-4560-4734-c237-1b908b524f27,2018,2018.0,LAC,155.0,29.676
8982,2024,HOU,OL,C,54.0,DEV,Scott Quessenberry,Scott,Quessenberry,1995-03-23,75.0,310,UCLA,00-0034392,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqaqqvrkslfwsd9jpe9d",,9,REG,P07,Scott,QUE604734,46224,32005155-4560-4734-c237-1b908b524f27,2018,2018.0,LAC,155.0,29.61
8983,2024,HOU,OL,C,54.0,DEV,Scott Quessenberry,Scott,Quessenberry,1995-03-23,75.0,310,UCLA,00-0034392,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqaqqvrkslfwsd9jpe9d",,11,REG,P07,Scott,QUE604734,46224,32005155-4560-4734-c237-1b908b524f27,2018,2018.0,LAC,155.0,29.659
8984,2024,HOU,OL,C,54.0,DEV,Scott Quessenberry,Scott,Quessenberry,1995-03-23,75.0,310,UCLA,00-0034392,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqaqqvrkslfwsd9jpe9d",,10,REG,P07,Scott,QUE604734,46224,32005155-4560-4734-c237-1b908b524f27,2018,2018.0,LAC,155.0,29.637
8985,2024,HOU,OL,C,54.0,DEV,Scott Quessenberry,Scott,Quessenberry,1995-03-23,75.0,310,UCLA,00-0034392,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqaqqvrkslfwsd9jpe9d",,15,REG,P07,Scott,QUE604734,46224,32005155-4560-4734-c237-1b908b524f27,2018,2018.0,LAC,155.0,29.733
8986,2024,HOU,OL,C,54.0,DEV,Scott Quessenberry,Scott,Quessenberry,1995-03-23,75.0,310,UCLA,00-0034392,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pldrtiauybavyankbeus",,5,REG,P07,Scott,QUE604734,46224,32005155-4560-4734-c237-1b908b524f27,2018,2018.0,LAC,155.0,29.541
8987,2024,HOU,OL,C,54.0,DEV,Scott Quessenberry,Scott,Quessenberry,1995-03-23,75.0,310,UCLA,00-0034392,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqaqqvrkslfwsd9jpe9d",,18,REG,P07,Scott,QUE604734,46224,32005155-4560-4734-c237-1b908b524f27,2018,2018.0,LAC,155.0,29.791
8988,2024,HOU,OL,C,54.0,DEV,Scott Quessenberry,Scott,Quessenberry,1995-03-23,75.0,310,UCLA,00-0034392,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqaqqvrkslfwsd9jpe9d",,20,DIV,P07,Scott,QUE604734,46224,32005155-4560-4734-c237-1b908b524f27,2018,2018.0,LAC,155.0,29.826
8989,2024,HOU,OL,C,54.0,DEV,Scott Quessenberry,Scott,Quessenberry,1995-03-23,75.0,310,UCLA,00-0034392,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pldrtiauybavyankbeus",,3,REG,P07,Scott,QUE604734,46224,32005155-4560-4734-c237-1b908b524f27,2018,2018.0,LAC,155.0,29.503
8990,2024,HOU,OL,C,54.0,DEV,Scott Quessenberry,Scott,Quessenberry,1995-03-23,75.0,310,UCLA,00-0034392,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqaqqvrkslfwsd9jpe9d",,16,REG,P07,Scott,QUE604734,46224,32005155-4560-4734-c237-1b908b524f27,2018,2018.0,LAC,155.0,29.749
8991,2024,HOU,OL,C,54.0,DEV,Scott Quessenberry,Scott,Quessenberry,1995-03-23,75.0,310,UCLA,00-0034392,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqaqqvrkslfwsd9jpe9d",,6,REG,P07,Scott,QUE604734,46224,32005155-4560-4734-c237-1b908b524f27,2018,2018.0,LAC,155.0,29.561
8992,2024,HOU,OL,C,54.0,DEV,Scott Quessenberry,Scott,Quessenberry,1995-03-23,75.0,310,UCLA,00-0034392,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqaqqvrkslfwsd9jpe9d",,19,WC,P07,Scott,QUE604734,46224,32005155-4560-4734-c237-1b908b524f27,2018,2018.0,LAC,155.0,29.807
8994,2024,HOU,DL,DT,98.0,ACT,Tim Settle,Timothy,Settle,1997-07-11,75.0,308,Virginia Tech,00-0034397,3929956,8442c8f8-7fbb-4a0b-8407-355c2dfdf72c,31133,12544,48966,SettTi00,20002,5366,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lbnvw1hpdqovuj7bkym9",INTERIOR_LINE,1,REG,A01,Tim,SET509598,46232,32005345-5450-9598-7639-a7d691023bd2,2018,2018.0,WAS,163.0,27.162
8995,2024,HOU,DL,DT,98.0,ACT,Tim Settle,Timothy,Settle,1997-07-11,75.0,308,Virginia Tech,00-0034397,3929956,8442c8f8-7fbb-4a0b-8407-355c2dfdf72c,31133,12544,48966,SettTi00,20002,5366,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lbnvw1hpdqovuj7bkym9",INTERIOR_LINE,8,REG,A01,Tim,SET509598,46232,32005345-5450-9598-7639-a7d691023bd2,2018,2018.0,WAS,163.0,27.296
8996,2024,HOU,DL,DT,98.0,ACT,Tim Settle,Timothy,Settle,1997-07-11,75.0,308,Virginia Tech,00-0034397,3929956,8442c8f8-7fbb-4a0b-8407-355c2dfdf72c,31133,12544,48966,SettTi00,20002,5366,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lbnvw1hpdqovuj7bkym9",INTERIOR_LINE,7,REG,A01,Tim,SET509598,46232,32005345-5450-9598-7639-a7d691023bd2,2018,2018.0,WAS,163.0,27.277
8997,2024,HOU,DL,DT,98.0,ACT,Tim Settle,Timothy,Settle,1997-07-11,75.0,308,Virginia Tech,00-0034397,3929956,8442c8f8-7fbb-4a0b-8407-355c2dfdf72c,31133,12544,48966,SettTi00,20002,5366,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lbnvw1hpdqovuj7bkym9",INTERIOR_LINE,19,WC,A01,Tim,SET509598,46232,32005345-5450-9598-7639-a7d691023bd2,2018,2018.0,WAS,163.0,27.504
8998,2024,HOU,DL,DT,98.0,ACT,Tim Settle,Timothy,Settle,1997-07-11,75.0,308,Virginia Tech,00-0034397,3929956,8442c8f8-7fbb-4a0b-8407-355c2dfdf72c,31133,12544,48966,SettTi00,20002,5366,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lbnvw1hpdqovuj7bkym9",INTERIOR_LINE,9,REG,A01,Tim,SET509598,46232,32005345-5450-9598-7639-a7d691023bd2,2018,2018.0,WAS,163.0,27.307
8999,2024,HOU,DL,DT,98.0,ACT,Tim Settle,Timothy,Settle,1997-07-11,75.0,308,Virginia Tech,00-0034397,3929956,8442c8f8-7fbb-4a0b-8407-355c2dfdf72c,31133,12544,48966,SettTi00,20002,5366,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lbnvw1hpdqovuj7bkym9",INTERIOR_LINE,4,REG,A01,Tim,SET509598,46232,32005345-5450-9598-7639-a7d691023bd2,2018,2018.0,WAS,163.0,27.22
9000,2024,HOU,DL,DT,98.0,ACT,Tim Settle,Timothy,Settle,1997-07-11,75.0,308,Virginia Tech,00-0034397,3929956,8442c8f8-7fbb-4a0b-8407-355c2dfdf72c,31133,12544,48966,SettTi00,20002,5366,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lbnvw1hpdqovuj7bkym9",INTERIOR_LINE,20,DIV,A01,Tim,SET509598,46232,32005345-5450-9598-7639-a7d691023bd2,2018,2018.0,WAS,163.0,27.524
9001,2024,HOU,DL,DT,98.0,ACT,Tim Settle,Timothy,Settle,1997-07-11,75.0,308,Virginia Tech,00-0034397,3929956,8442c8f8-7fbb-4a0b-8407-355c2dfdf72c,31133,12544,48966,SettTi00,20002,5366,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lbnvw1hpdqovuj7bkym9",INTERIOR_LINE,10,REG,A01,Tim,SET509598,46232,32005345-5450-9598-7639-a7d691023bd2,2018,2018.0,WAS,163.0,27.335
9002,2024,HOU,DL,DT,98.0,ACT,Tim Settle,Timothy,Settle,1997-07-11,75.0,308,Virginia Tech,00-0034397,3929956,8442c8f8-7fbb-4a0b-8407-355c2dfdf72c,31133,12544,48966,SettTi00,20002,5366,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lbnvw1hpdqovuj7bkym9",INTERIOR_LINE,12,REG,A01,Tim,SET509598,46232,32005345-5450-9598-7639-a7d691023bd2,2018,2018.0,WAS,163.0,27.373
9003,2024,HOU,DL,DT,98.0,ACT,Tim Settle,Timothy,Settle,1997-07-11,75.0,308,Virginia Tech,00-0034397,3929956,8442c8f8-7fbb-4a0b-8407-355c2dfdf72c,31133,12544,48966,SettTi00,20002,5366,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lbnvw1hpdqovuj7bkym9",INTERIOR_LINE,16,REG,A01,Tim,SET509598,46232,32005345-5450-9598-7639-a7d691023bd2,2018,2018.0,WAS,163.0,27.447
